barcode;dateaccessioned;booksellerid;homebranch;price;replacementprice;itemcallnumber;holdingbranch;title;author;isbn
F656;2018-08-07;;FING;;;9;FING;"Química orgánica :";"Bailey, Philip S.";
F514;2018-08-07;;FING;;;33;FING;"Tratato moderno de termodinámica :";"Baehr, Hans D.";
P336;2018-08-07;;FING;;;47;FING;"Análisis y síntesis de formas :";"Pérez de la Blanca, Nicolás";
F665;2018-08-07;;FING;;;14;FING;"Matemáticas discretas.";"Johnsonbaugh, Richard";
F128;2018-08-07;;FING;;;38;FING;"Manual de residuos peligrosos.";"Bartellini, María Amelia";
F667;2018-08-07;;FING;;;14;FING;"Matemáticas discreta y combinatoria :";"Grimaldi, Ralph P.";
P457;2018-08-07;;FING;;;99;FING;"Curso de formación en EaD y NTIC :";;
L540;2018-08-07;;FING;;;99;FING;"La obligatoriedad de la educación secundaria en argentina :";"Cappellacci, Inés";
L541;2018-08-07;;FING;;;99;FING;"Acceso universal a la alfabetización digital :";"Landau, Mariana";
P674;2018-08-07;;FING;;;57;FING;"Constitución de la provincias de Entre Ríos.";;
F519;2018-08-07;;FING;;;31;FING;"Microcontroladores 8051 y 8052.";"Odant, Bernard";
